Time (ka)	Benthic d18O (per mil)	Standard error (per mil)
341.9	4.441835	0.22
342	4.44344	0.22
342.1	4.444413	0.22
342.2	4.444875	0.22
342.3	4.444677	0.22
342.4	4.443961	0.22
342.5	4.442516	0.22
342.6	4.440833	0.22
342.7	4.439021	0.22
342.8	4.436997	0.22
342.9	4.434623	0.22
343	4.432207	0.22
343.1	4.429662	0.22
343.2	4.426994	0.22
343.3	4.4242	0.22
343.4	4.42134	0.22
343.5	4.418209	0.22
343.6	4.414797	0.22
343.7	4.411246	0.22
343.8	4.407214	0.22
343.9	4.402792	0.22
344	4.397921	0.22
344.1	4.392888	0.22
344.2	4.387723	0.22
344.3	4.382505	0.22
344.4	4.377067	0.22
344.5	4.371393	0.22
344.6	4.365715	0.22
344.7	4.359801	0.22
344.8	4.353535	0.22
344.9	4.347073	0.22
345	4.340382	0.22
345.1	4.333509	0.22
345.2	4.326706	0.22
345.3	4.320143	0.22
345.4	4.3139	0.22
345.5	4.307954	0.22
345.6	4.302217	0.22
345.7	4.29638	0.22
345.8	4.290708	0.22
345.9	4.285058	0.22
346	4.279276	0.22
346.1	4.273297	0.22
346.2	4.26733	0.22
346.3	4.260788	0.22
346.4	4.253803	0.22
346.5	4.246429	0.22
346.6	4.238711	0.22
346.7	4.230714	0.22
346.8	4.222354	0.22
346.9	4.213753	0.22
347	4.204855	0.22
347.1	4.195794	0.22
347.2	4.186646	0.22
347.3	4.177617	0.22
347.4	4.168568	0.22
347.5	4.15943	0.22
347.6	4.150557	0.22
347.7	4.141834	0.22
347.8	4.133547	0.22
347.9	4.125714	0.22
348	4.118439	0.22
348.1	4.111836	0.22
348.2	4.10565	0.22
348.3	4.100347	0.22
348.4	4.096106	0.22
348.5	4.092986	0.22
348.6	4.090745	0.22
348.7	4.089126	0.22
348.8	4.088437	0.22
348.9	4.088609	0.22
349	4.089758	0.22
349.1	4.091342	0.22
349.2	4.093179	0.22
349.3	4.095239	0.22
349.4	4.097322	0.22
349.5	4.09965	0.22
349.6	4.101865	0.22
349.7	4.104212	0.22
349.8	4.106828	0.22
349.9	4.109789	0.22
350	4.113072	0.22
350.1	4.116361	0.22
350.2	4.119708	0.22
350.3	4.122859	0.22
350.4	4.125684	0.22
350.5	4.128135	0.22
350.6	4.130097	0.22
350.7	4.131834	0.22
350.8	4.133377	0.22
350.9	4.134599	0.22
351	4.135389	0.22
351.1	4.135875	0.22
351.2	4.136049	0.22
351.3	4.135949	0.22
351.4	4.135342	0.22
351.5	4.134296	0.22
351.6	4.132985	0.22
351.7	4.131529	0.22
351.8	4.129602	0.22
351.9	4.127549	0.22
352	4.125398	0.22
352.1	4.123613	0.22
352.2	4.121982	0.22
352.3	4.12035	0.22
352.4	4.118601	0.22
352.5	4.11657	0.22
352.6	4.114103	0.22
352.7	4.111405	0.22
352.8	4.108578	0.22
352.9	4.105838	0.22
353	4.103315	0.22
353.1	4.100887	0.22
353.2	4.098337	0.22
353.3	4.095723	0.22
353.4	4.093123	0.22
353.5	4.090921	0.22
353.6	4.088979	0.22
353.7	4.087301	0.22
353.8	4.08622	0.22
353.9	4.085803	0.22
354	4.085599	0.22
354.1	4.085677	0.22
354.2	4.086039	0.22
354.3	4.086557	0.22
354.4	4.087095	0.22
354.5	4.087563	0.22
354.6	4.088275	0.22
354.7	4.089026	0.22
354.8	4.089476	0.22
354.9	4.089847	0.22
355	4.090115	0.22
355.1	4.090419	0.22
355.2	4.090874	0.22
355.3	4.091764	0.22
355.4	4.09279	0.22
355.5	4.094139	0.22
355.6	4.0954	0.22
355.7	4.096605	0.22
355.8	4.097853	0.22
355.9	4.098917	0.22
356	4.100055	0.22
356.1	4.101191	0.22
356.2	4.102072	0.22
356.3	4.102685	0.22
356.4	4.103383	0.22
356.5	4.103745	0.22
356.6	4.103903	0.22
356.7	4.104021	0.22
356.8	4.103736	0.22
356.9	4.102435	0.22
357	4.100143	0.22
357.1	4.097228	0.22
357.2	4.09393	0.22
357.3	4.090183	0.22
357.4	4.086232	0.22
357.5	4.082167	0.22
357.6	4.077936	0.22
357.7	4.073593	0.22
357.8	4.069171	0.22
357.9	4.065299	0.22
358	4.061856	0.22
358.1	4.058228	0.22
358.2	4.05459	0.22
358.3	4.050874	0.22
358.4	4.046784	0.22
358.5	4.042263	0.22
358.6	4.038354	0.22
358.7	4.034589	0.22
358.8	4.030911	0.22
358.9	4.027445	0.22
359	4.024109	0.22
359.1	4.020482	0.22
359.2	4.016819	0.22
359.3	4.013501	0.22
359.4	4.0105	0.22
359.5	4.008225	0.22
359.6	4.00643	0.22
359.7	4.004877	0.22
359.8	4.004106	0.22
359.9	4.004088	0.22
360	4.004921	0.22
360.1	4.005796	0.22
360.2	4.006724	0.22
360.3	4.007566	0.22
360.4	4.007472	0.22
360.5	4.006641	0.22
360.6	4.005831	0.22
360.7	4.005369	0.22
360.8	4.004941	0.22
360.9	4.005234	0.22
361	4.005642	0.22
361.1	4.006542	0.22
361.2	4.007645	0.22
361.3	4.008417	0.22
361.4	4.009339	0.22
361.5	4.009911	0.22
361.6	4.009907	0.22
361.7	4.009722	0.22
361.8	4.009354	0.22
361.9	4.008513	0.22
362	4.007852	0.22
362.1	4.007297	0.22
362.2	4.006369	0.22
362.3	4.005192	0.22
362.4	4.003727	0.22
362.5	4.001723	0.22
362.6	3.999375	0.22
362.7	3.996721	0.22
362.8	3.994129	0.22
362.9	3.991169	0.22
363	3.988127	0.22
363.1	3.984936	0.22
363.2	3.981504	0.22
363.3	3.97746	0.22
363.4	3.9732	0.22
363.5	3.968659	0.22
363.6	3.963626	0.22
363.7	3.958594	0.22
363.8	3.953258	0.22
363.9	3.947356	0.22
364	3.940937	0.22
364.1	3.934566	0.22
364.2	3.92828	0.22
364.3	3.922257	0.22
364.4	3.916516	0.22
364.5	3.910577	0.22
364.6	3.904578	0.22
364.7	3.898373	0.22
364.8	3.892157	0.22
364.9	3.885943	0.22
365	3.87991	0.22
365.1	3.874098	0.22
365.2	3.868245	0.22
365.3	3.862094	0.22
365.4	3.855855	0.22
365.5	3.849559	0.22
365.6	3.842749	0.22
365.7	3.835894	0.22
365.8	3.828528	0.22
365.9	3.820702	0.22
366	3.812372	0.22
366.1	3.803986	0.22
366.2	3.795265	0.22
366.3	3.786286	0.22
366.4	3.777169	0.22
366.5	3.768052	0.22
366.6	3.759018	0.22
366.7	3.750256	0.22
366.8	3.741817	0.22
366.9	3.733695	0.22
367	3.726039	0.22
367.1	3.71867	0.22
367.2	3.711322	0.22
367.3	3.704603	0.22
367.4	3.698506	0.22
367.5	3.69331	0.22
367.6	3.688263	0.22
367.7	3.683611	0.22
367.8	3.679243	0.22
367.9	3.674985	0.22
368	3.670922	0.22
368.1	3.66714	0.22
368.2	3.663808	0.22
368.3	3.661004	0.22
368.4	3.658887	0.22
368.5	3.657407	0.22
368.6	3.656594	0.22
368.7	3.656372	0.22
368.8	3.657234	0.22
368.9	3.659329	0.22
369	3.662799	0.22
369.1	3.667112	0.22
369.2	3.671938	0.22
369.3	3.677977	0.22
369.4	3.684626	0.22
369.5	3.69181	0.22
369.6	3.699357	0.22
369.7	3.706919	0.22
369.8	3.714135	0.22
369.9	3.720882	0.22
370	3.72701	0.22
370.1	3.732578	0.22
370.2	3.737829	0.22
370.3	3.742748	0.22
370.4	3.747531	0.22
370.5	3.751761	0.22
370.6	3.755825	0.22
370.7	3.759547	0.22
370.8	3.762992	0.22
370.9	3.766079	0.22
371	3.76938	0.22
371.1	3.772825	0.22
371.2	3.776133	0.22
371.3	3.779118	0.22
371.4	3.782206	0.22
371.5	3.785047	0.22
371.6	3.787838	0.22
371.7	3.79066	0.22
371.8	3.793264	0.22
371.9	3.795761	0.22
372	3.798109	0.22
372.1	3.800259	0.22
372.2	3.802296	0.22
372.3	3.804244	0.22
372.4	3.806091	0.22
372.5	3.807639	0.22
372.6	3.808857	0.22
372.7	3.810261	0.22
372.8	3.812018	0.22
372.9	3.813434	0.22
373	3.814784	0.22
373.1	3.816258	0.22
373.2	3.817551	0.22
373.3	3.818378	0.22
373.4	3.819044	0.22
373.5	3.819342	0.22
373.6	3.819311	0.22
373.7	3.819266	0.22
373.8	3.819046	0.22
373.9	3.818684	0.22
374	3.818001	0.22
374.1	3.816865	0.22
374.2	3.815406	0.22
374.3	3.813607	0.22
374.4	3.81159	0.22
374.5	3.809744	0.22
374.6	3.807981	0.22
374.7	3.806349	0.22
374.8	3.804755	0.22
374.9	3.803023	0.22
375	3.801254	0.22
375.1	3.799814	0.22
375.2	3.798086	0.22
375.3	3.796214	0.22
375.4	3.794189	0.22
375.5	3.791666	0.22
375.6	3.78892	0.22
375.7	3.786101	0.22
375.8	3.7832	0.22
375.9	3.780133	0.22
376	3.777118	0.22
376.1	3.773788	0.22
376.2	3.770267	0.22
376.3	3.766436	0.22
376.4	3.762612	0.22
376.5	3.758702	0.22
376.6	3.754927	0.22
376.7	3.751149	0.22
376.8	3.747067	0.22
376.9	3.74264	0.22
377	3.738258	0.22
377.1	3.733788	0.22
377.2	3.729333	0.22
377.3	3.724821	0.22
377.4	3.720402	0.22
377.5	3.715846	0.22
377.6	3.711035	0.22
377.7	3.706288	0.22
377.8	3.701704	0.22
377.9	3.69721	0.22
378	3.69219	0.22
378.1	3.687452	0.22
378.2	3.682781	0.22
378.3	3.678321	0.22
378.4	3.673829	0.22
378.5	3.669567	0.22
378.6	3.66521	0.22
378.7	3.660902	0.22
378.8	3.656329	0.22
378.9	3.651716	0.22
379	3.647083	0.22
379.1	3.64249	0.22
379.2	3.637869	0.22
379.3	3.633489	0.22
379.4	3.629363	0.22
379.5	3.625618	0.22
379.6	3.621736	0.22
379.7	3.617802	0.22
379.8	3.613875	0.22
379.9	3.610082	0.22
380	3.606307	0.22
380.1	3.602605	0.22
380.2	3.59887	0.22
380.3	3.59509	0.22
380.4	3.591143	0.22
380.5	3.587159	0.22
380.6	3.583094	0.22
380.7	3.579128	0.22
380.8	3.575087	0.22
380.9	3.57111	0.22
381	3.567133	0.22
381.1	3.563216	0.22
381.2	3.559296	0.22
381.3	3.555385	0.22
381.4	3.551528	0.22
381.5	3.547498	0.22
381.6	3.543229	0.22
381.7	3.53899	0.22
381.8	3.534993	0.22
381.9	3.530629	0.22
382	3.525997	0.22
382.1	3.521461	0.22
382.2	3.516636	0.22
382.3	3.511665	0.22
382.4	3.506777	0.22
382.5	3.502355	0.22
382.6	3.498106	0.22
382.7	3.494071	0.22
382.8	3.490458	0.22
382.9	3.48705	0.22
383	3.48372	0.22
383.1	3.480455	0.22
383.2	3.477228	0.22
383.3	3.473842	0.22
383.4	3.470524	0.22
383.5	3.467277	0.22
383.6	3.464463	0.22
383.7	3.461722	0.22
383.8	3.459058	0.22
383.9	3.456608	0.22
384	3.454499	0.22
384.1	3.452431	0.22
384.2	3.450511	0.22
384.3	3.44861	0.22
384.4	3.446633	0.22
384.5	3.4448	0.22
384.6	3.443142	0.22
384.7	3.441629	0.22
384.8	3.440417	0.22
384.9	3.439339	0.22
385	3.438638	0.22
385.1	3.438286	0.22
385.2	3.437864	0.22
385.3	3.437531	0.22
385.4	3.437806	0.22
385.5	3.43849	0.22
385.6	3.439136	0.22
385.7	3.43987	0.22
385.8	3.440696	0.22
385.9	3.441578	0.22
386	3.442435	0.22
386.1	3.443018	0.22
386.2	3.443943	0.22
386.3	3.445275	0.22
386.4	3.446779	0.22
386.5	3.448195	0.22
386.6	3.44976	0.22
386.7	3.451494	0.22
386.8	3.45304	0.22
386.9	3.454511	0.22
387	3.455515	0.22
387.1	3.456239	0.22
387.2	3.456502	0.22
387.3	3.456659	0.22
387.4	3.456361	0.22
387.5	3.45546	0.22
387.6	3.454412	0.22
387.7	3.453344	0.22
387.8	3.452366	0.22
387.9	3.451529	0.22
388	3.450882	0.22
388.1	3.450371	0.22
388.2	3.449754	0.22
388.3	3.448694	0.22
388.4	3.447174	0.22
388.5	3.445643	0.22
388.6	3.443931	0.22
388.7	3.442398	0.22
388.8	3.440953	0.22
388.9	3.43927	0.22
389	3.437617	0.22
389.1	3.435716	0.22
389.2	3.433378	0.22
389.3	3.430579	0.22
389.4	3.427994	0.22
389.5	3.425673	0.22
389.6	3.42388	0.22
389.7	3.422178	0.22
389.8	3.420713	0.22
389.9	3.419217	0.22
390	3.41763	0.22
390.1	3.415773	0.22
390.2	3.41401	0.22
390.3	3.41224	0.22
390.4	3.410654	0.22
390.5	3.409075	0.22
390.6	3.407402	0.22
390.7	3.405808	0.22
390.8	3.404216	0.22
390.9	3.402484	0.22
391	3.400622	0.22
391.1	3.398925	0.22
391.2	3.397413	0.22
391.3	3.396119	0.22
391.4	3.394858	0.22
391.5	3.393573	0.22
391.6	3.39212	0.22
391.7	3.390574	0.22
391.8	3.388978	0.22
391.9	3.387531	0.22
392	3.386145	0.22
392.1	3.384919	0.22
392.2	3.38378	0.22
392.3	3.383035	0.22
392.4	3.382415	0.22
392.5	3.382364	0.22
392.6	3.38257	0.22
392.7	3.382685	0.22
392.8	3.382724	0.22
392.9	3.382783	0.22
393	3.382971	0.22
393.1	3.383009	0.22
393.2	3.382958	0.22
393.3	3.383191	0.22
393.4	3.384255	0.22
393.5	3.385535	0.22
393.6	3.387146	0.22
393.7	3.388885	0.22
393.8	3.390538	0.22
393.9	3.391595	0.22
394	3.391955	0.22
394.1	3.392336	0.22
394.2	3.392644	0.22
394.3	3.392505	0.22
394.4	3.391831	0.22
394.5	3.390479	0.22
394.6	3.388422	0.22
394.7	3.385869	0.22
394.8	3.382437	0.22
394.9	3.378294	0.22
395	3.373272	0.22
395.1	3.367508	0.22
395.2	3.361281	0.22
395.3	3.354184	0.22
395.4	3.346277	0.22
395.5	3.337425	0.22
395.6	3.327973	0.22
395.7	3.318028	0.22
395.8	3.307333	0.22
395.9	3.296112	0.22
396	3.284576	0.22
396.1	3.272811	0.22
396.2	3.261057	0.22
396.3	3.24923	0.22
396.4	3.237265	0.22
396.5	3.225382	0.22
396.6	3.213743	0.22
396.7	3.202398	0.22
396.8	3.191488	0.22
396.9	3.180886	0.22
397	3.170794	0.22
397.1	3.160966	0.22
397.2	3.151191	0.22
397.3	3.14189	0.22
397.4	3.13303	0.22
397.5	3.124923	0.22
397.6	3.117075	0.22
397.7	3.109452	0.22
397.8	3.10214	0.22
397.9	3.094854	0.22
398	3.087422	0.22
398.1	3.079721	0.22
398.2	3.071838	0.22
398.3	3.063311	0.22
398.4	3.054567	0.22
398.5	3.044981	0.22
398.6	3.035485	0.22
398.7	3.025856	0.22
398.8	3.016247	0.22
398.9	3.006782	0.22
399	2.997414	0.22
399.1	2.987943	0.22
399.2	2.978469	0.22
399.3	2.968873	0.22
399.4	2.958928	0.22
399.5	2.948982	0.22
399.6	2.938803	0.22
399.7	2.928483	0.22
399.8	2.917964	0.22
399.9	2.907321	0.22
400	2.896512	0.22
400.1	2.885829	0.22
400.2	2.875441	0.22
400.3	2.865396	0.22
400.4	2.855696	0.22
400.5	2.846619	0.22
400.6	2.837909	0.22
400.7	2.829154	0.22
400.8	2.820779	0.22
400.9	2.812542	0.22
401	2.804096	0.22
401.1	2.795601	0.22
401.2	2.78725	0.22
401.3	2.779051	0.22
401.4	2.771317	0.22
401.5	2.764891	0.22
401.6	2.758941	0.22
401.7	2.753555	0.22
401.8	2.748843	0.22
401.9	2.744927	0.22
402	2.741179	0.22
402.1	2.737875	0.22
402.2	2.734677	0.22
402.3	2.731515	0.22
402.4	2.728164	0.22
402.5	2.724571	0.22
402.6	2.720767	0.22
402.7	2.716855	0.22
402.8	2.713052	0.22
402.9	2.709076	0.22
403	2.704906	0.22
403.1	2.700741	0.22
403.2	2.696838	0.22
403.3	2.693363	0.22
403.4	2.690561	0.22
403.5	2.689314	0.22
403.6	2.688882	0.22
403.7	2.688758	0.22
403.8	2.689075	0.22
403.9	2.689898	0.22
404	2.690287	0.22
404.1	2.690301	0.22
404.2	2.690233	0.22
404.3	2.690049	0.22
404.4	2.689767	0.22
404.5	2.689888	0.22
404.6	2.690294	0.22
404.7	2.690832	0.22
404.8	2.69159	0.22
404.9	2.692368	0.22
405	2.692828	0.22
405.1	2.692993	0.22
405.2	2.692772	0.22
405.3	2.692276	0.22
405.4	2.69172	0.22
405.5	2.691704	0.22
405.6	2.692492	0.22
405.7	2.693915	0.22
405.8	2.696282	0.22
405.9	2.699373	0.22
406	2.703528	0.22
406.1	2.707962	0.22
406.2	2.712798	0.22
406.3	2.718008	0.22
406.4	2.723446	0.22
406.5	2.728428	0.22
406.6	2.733155	0.22
406.7	2.737754	0.22
406.8	2.742519	0.22
406.9	2.747597	0.22
407	2.752668	0.22
407.1	2.7582	0.22
407.2	2.763433	0.22
407.3	2.768139	0.22
407.4	2.772267	0.22
407.5	2.775994	0.22
407.6	2.779185	0.22
407.7	2.782194	0.22
407.8	2.784792	0.22
407.9	2.787253	0.22
408	2.789797	0.22
408.1	2.791939	0.22
408.2	2.794346	0.22
408.3	2.797468	0.22
408.4	2.800849	0.22
408.5	2.804738	0.22
408.6	2.80903	0.22
408.7	2.813399	0.22
408.8	2.817435	0.22
408.9	2.821251	0.22
409	2.824312	0.22
409.1	2.8275	0.22
409.2	2.830451	0.22
409.3	2.832987	0.22
409.4	2.835424	0.22
409.5	2.837419	0.22
409.6	2.839248	0.22
409.7	2.841134	0.22
409.8	2.843569	0.22
409.9	2.846226	0.22
410	2.850007	0.22
410.1	2.853804	0.22
410.2	2.85773	0.22
410.3	2.861485	0.22
410.4	2.865414	0.22
410.5	2.869205	0.22
410.6	2.872926	0.22
410.7	2.876644	0.22
410.8	2.880628	0.22
410.9	2.884469	0.22
411	2.88807	0.22
411.1	2.89205	0.22
411.2	2.89625	0.22
411.3	2.900697	0.22
411.4	2.905701	0.22
411.5	2.911651	0.22
411.6	2.917933	0.22
411.7	2.924241	0.22
411.8	2.930744	0.22
411.9	2.937405	0.22
412	2.943487	0.22
412.1	2.949151	0.22
412.2	2.954744	0.22
412.3	2.960068	0.22
412.4	2.965027	0.22
412.5	2.970204	0.22
412.6	2.975174	0.22
412.7	2.980059	0.22
412.8	2.984658	0.22
412.9	2.988825	0.22
413	2.992993	0.22
413.1	2.997558	0.22
413.2	3.00221	0.22
413.3	3.007516	0.22
413.4	3.013609	0.22
413.5	3.019789	0.22
413.6	3.02617	0.22
413.7	3.032471	0.22
413.8	3.038816	0.22
413.9	3.04513	0.22
414	3.051222	0.22
414.1	3.056889	0.22
414.2	3.062405	0.22
414.3	3.067354	0.22
414.4	3.07176	0.22
414.5	3.075741	0.22
414.6	3.079447	0.22
414.7	3.083054	0.22
414.8	3.086102	0.22
414.9	3.08864	0.22
415	3.091124	0.22
415.1	3.093786	0.22
415.2	3.096546	0.22
415.3	3.099384	0.22
415.4	3.102344	0.22
415.5	3.105363	0.22
415.6	3.108325	0.22
415.7	3.111495	0.22
415.8	3.114978	0.22
415.9	3.118839	0.22
416	3.122891	0.22
416.1	3.126961	0.22
416.2	3.131017	0.22
416.3	3.135077	0.22
416.4	3.139218	0.22
416.5	3.143352	0.22
416.6	3.147351	0.22
416.7	3.151297	0.22
416.8	3.155427	0.22
416.9	3.159629	0.22
417	3.164014	0.22
417.1	3.168687	0.22
417.2	3.173481	0.22
417.3	3.178527	0.22
417.4	3.183793	0.22
417.5	3.189145	0.22
417.6	3.195015	0.22
417.7	3.200963	0.22
417.8	3.206889	0.22
417.9	3.212432	0.22
418	3.218089	0.22
418.1	3.223551	0.22
418.2	3.22899	0.22
418.3	3.234499	0.22
418.4	3.240466	0.22
418.5	3.246112	0.22
418.6	3.251448	0.22
418.7	3.25666	0.22
418.8	3.2615	0.22
418.9	3.266072	0.22
419	3.270537	0.22
419.1	3.274655	0.22
419.2	3.27856	0.22
419.3	3.282172	0.22
419.4	3.285296	0.22
419.5	3.287976	0.22
419.6	3.290079	0.22
419.7	3.291774	0.22
419.8	3.293399	0.22
419.9	3.294642	0.22
420	3.295638	0.22
420.1	3.297004	0.22
420.2	3.298467	0.22
420.3	3.299648	0.22
420.4	3.300938	0.22
420.5	3.3023	0.22
420.6	3.303815	0.22
420.7	3.30552	0.22
420.8	3.307456	0.22
420.9	3.309386	0.22
421	3.311529	0.22
421.1	3.313795	0.22
421.2	3.316057	0.22
421.3	3.318493	0.22
421.4	3.321264	0.22
421.5	3.324228	0.22
421.6	3.327347	0.22
421.7	3.330666	0.22
421.8	3.334236	0.22
421.9	3.338067	0.22
422	3.342151	0.22
422.1	3.346254	0.22
422.2	3.350543	0.22
422.3	3.35505	0.22
422.4	3.359613	0.22
422.5	3.364647	0.22
422.6	3.369799	0.22
422.7	3.374966	0.22
422.8	3.380104	0.22
422.9	3.385341	0.22
423	3.39053	0.22
423.1	3.395758	0.22
423.2	3.400923	0.22
423.3	3.406108	0.22
423.4	3.411494	0.22
423.5	3.416719	0.22
423.6	3.422276	0.22
423.7	3.428168	0.22
423.8	3.434556	0.22
423.9	3.441164	0.22
424	3.448254	0.22
424.1	3.455883	0.22
424.2	3.46374	0.22
424.3	3.471913	0.22
424.4	3.480637	0.22
424.5	3.489828	0.22
424.6	3.49885	0.22
424.7	3.508006	0.22
424.8	3.517478	0.22
424.9	3.527372	0.22
425	3.537783	0.22
425.1	3.548659	0.22
425.2	3.559742	0.22
425.3	3.571315	0.22
425.4	3.583052	0.22
425.5	3.595198	0.22
425.6	3.607569	0.22
425.7	3.620149	0.22
425.8	3.633039	0.22
425.9	3.646563	0.22
426	3.660804	0.22
426.1	3.675519	0.22
426.2	3.690704	0.22
426.3	3.706278	0.22
426.4	3.722257	0.22
426.5	3.73873	0.22
426.6	3.755803	0.22
426.7	3.773221	0.22
426.8	3.791556	0.22
426.9	3.810612	0.22
427	3.830345	0.22
427.1	3.850397	0.22
427.2	3.870839	0.22
427.3	3.892141	0.22
427.4	3.914008	0.22
427.5	3.936794	0.22
427.6	3.960036	0.22
427.7	3.983256	0.22
427.8	4.00685	0.22
427.9	4.031114	0.22
428	4.056094	0.22
428.1	4.081337	0.22
428.2	4.106726	0.22
428.3	4.132214	0.22
428.4	4.157621	0.22
428.5	4.182805	0.22
428.6	4.207679	0.22
428.7	4.232355	0.22
428.8	4.256368	0.22
428.9	4.279301	0.22
429	4.300991	0.22
429.1	4.321796	0.22
429.2	4.342066	0.22
429.3	4.361075	0.22
429.4	4.379303	0.22
429.5	4.396364	0.22
429.6	4.412854	0.22
429.7	4.429101	0.22
429.8	4.444816	0.22
429.9	4.459901	0.22
430	4.474177	0.22
430.1	4.488047	0.22
430.2	4.501544	0.22
430.3	4.514831	0.22
430.4	4.527937	0.22
430.5	4.540865	0.22
430.6	4.553284	0.22
430.7	4.565263	0.22
430.8	4.576666	0.22
430.9	4.587425	0.22
431	4.597406	0.22
431.1	4.60708	0.22
431.2	4.61626	0.22
431.3	4.624396	0.22
431.4	4.631687	0.22
431.5	4.638258	0.22
431.6	4.644387	0.22
431.7	4.650286	0.22
431.8	4.655799	0.22
431.9	4.66079	0.22
432	4.665271	0.22
432.1	4.669255	0.22
432.2	4.672969	0.22
432.3	4.67619	0.22
432.4	4.678895	0.22
432.5	4.680878	0.22
432.6	4.682776	0.22
432.7	4.684437	0.22
432.8	4.685705	0.22
432.9	4.686739	0.22
433	4.687441	0.22
433.1	4.688021	0.22
433.2	4.688476	0.22
433.3	4.688575	0.22
433.4	4.688207	0.22
433.5	4.687294	0.22
433.6	4.685966	0.22
433.7	4.684514	0.22
433.8	4.682724	0.22
433.9	4.680768	0.22
434	4.678673	0.22
434.1	4.676373	0.22
434.2	4.673927	0.22
434.3	4.671277	0.22
434.4	4.668512	0.22
434.5	4.665624	0.22
434.6	4.662566	0.22
434.7	4.65939	0.22
434.8	4.656187	0.22
434.9	4.652854	0.22
435	4.649443	0.22
435.1	4.645977	0.22
435.2	4.642686	0.22
435.3	4.639486	0.22
435.4	4.636417	0.22
435.5	4.633401	0.22
435.6	4.630248	0.22
435.7	4.62704	0.22
435.8	4.623653	0.22
435.9	4.6204	0.22
436	4.617518	0.22
436.1	4.614805	0.22
436.2	4.611989	0.22
436.3	4.609308	0.22
436.4	4.606808	0.22
436.5	4.60473	0.22
436.6	4.603325	0.22
436.7	4.601989	0.22
436.8	4.600643	0.22
436.9	4.599141	0.22
437	4.597099	0.22
437.1	4.594486	0.22
437.2	4.591508	0.22
437.3	4.587973	0.22
437.4	4.584052	0.22
437.5	4.579348	0.22
437.6	4.574179	0.22
437.7	4.569006	0.22
437.8	4.563686	0.22
437.9	4.558056	0.22
438	4.552188	0.22
438.1	4.5465	0.22
438.2	4.540974	0.22
438.3	4.535961	0.22
438.4	4.531178	0.22
438.5	4.527086	0.22
438.6	4.523172	0.22
438.7	4.519476	0.22
438.8	4.516261	0.22
438.9	4.513327	0.22
439	4.510916	0.22
439.1	4.509162	0.22
439.2	4.507559	0.22
439.3	4.506392	0.22
439.4	4.505582	0.22
439.5	4.504823	0.22
439.6	4.504208	0.22
439.7	4.503679	0.22
439.8	4.503243	0.22
439.9	4.503268	0.22
440	4.504024	0.22
440.1	4.505018	0.22
440.2	4.506293	0.22
440.3	4.507829	0.22
440.4	4.509365	0.22
440.5	4.510482	0.22
440.6	4.510932	0.22
440.7	4.511157	0.22
440.8	4.51077	0.22
440.9	4.509795	0.22
441	4.508279	0.22
441.1	4.506164	0.22
441.2	4.50388	0.22
441.3	4.501127	0.22
441.4	4.498027	0.22
441.5	4.494655	0.22
441.6	4.491547	0.22
441.7	4.488252	0.22
441.8	4.484927	0.22
441.9	4.481562	0.22
442	4.478221	0.22
442.1	4.474969	0.22
442.2	4.471967	0.22
442.3	4.469024	0.22
442.4	4.466233	0.22
442.5	4.463543	0.22
442.6	4.460921	0.22
442.7	4.45815	0.22
442.8	4.455427	0.22
442.9	4.452796	0.22
443	4.450294	0.22
443.1	4.447796	0.22
443.2	4.445061	0.22
443.3	4.442123	0.22
443.4	4.439047	0.22
443.5	4.435657	0.22
443.6	4.432054	0.22
443.7	4.428325	0.22
443.8	4.424204	0.22
443.9	4.419804	0.22
444	4.415173	0.22
444.1	4.410433	0.22
444.2	4.405744	0.22
444.3	4.40098	0.22
444.4	4.39597	0.22
444.5	4.39105	0.22
444.6	4.386163	0.22
444.7	4.381484	0.22
444.8	4.377005	0.22
444.9	4.372767	0.22
445	4.36848	0.22
445.1	4.364342	0.22
445.2	4.360381	0.22
445.3	4.356788	0.22
445.4	4.353449	0.22
445.5	4.350118	0.22
445.6	4.346807	0.22
445.7	4.343627	0.22
445.8	4.340763	0.22
445.9	4.338415	0.22
446	4.336658	0.22
446.1	4.335076	0.22
446.2	4.333503	0.22
446.3	4.332133	0.22
446.4	4.330838	0.22
446.5	4.329876	0.22
446.6	4.32885	0.22
446.7	4.327415	0.22
446.8	4.325711	0.22
446.9	4.323665	0.22
447	4.321079	0.22
447.1	4.318434	0.22
447.2	4.315833	0.22
447.3	4.312979	0.22
447.4	4.309966	0.22
447.5	4.307186	0.22
447.6	4.304772	0.22
447.7	4.302656	0.22
447.8	4.300834	0.22
447.9	4.299411	0.22
448	4.298191	0.22
448.1	4.296982	0.22
448.2	4.295784	0.22
448.3	4.294674	0.22
448.4	4.293713	0.22
448.5	4.293102	0.22
448.6	4.292544	0.22
448.7	4.292162	0.22
448.8	4.29225	0.22
448.9	4.292802	0.22
449	4.293463	0.22
449.1	4.294103	0.22
449.2	4.294701	0.22
449.3	4.295448	0.22
449.4	4.295908	0.22
449.5	4.296024	0.22
449.6	4.295793	0.22
449.7	4.295211	0.22
449.8	4.293825	0.22
449.9	4.291858	0.22
450	4.289472	0.22
450.1	4.28726	0.22
450.2	4.28524	0.22
450.3	4.283555	0.22
450.4	4.282166	0.22
450.5	4.281031	0.22
450.6	4.280314	0.22
450.7	4.279779	0.22
450.8	4.279521	0.22
450.9	4.279648	0.22
